Id,UnitsPerBox,BoxType
69700,NULL,NULL
69701,NULL,NULL
69703,NULL,NULL
69704,NULL,NULL
69705,NULL,NULL
69707,NULL,NULL
69708,NULL,NULL
69709,NULL,NULL
69713,NULL,NULL
69714,NULL,NULL
69716,NULL,NULL
69717,NULL,NULL
69719,NULL,NULL
69720,NULL,NULL
69721,NULL,NULL
69723,NULL,NULL
69724,NULL,NULL
69725,NULL,NULL
69726,NULL,NULL
69727,NULL,NULL
69728,NULL,NULL
69730,NULL,NULL
69731,NULL,NULL
69732,NULL,NULL
69733,NULL,NULL
69734,NULL,NULL
69736,NULL,NULL
69738,NULL,NULL
69739,NULL,NULL
69740,NULL,NULL
69741,NULL,NULL
69743,NULL,NULL
69744,NULL,NULL
69747,NULL,NULL
69748,NULL,NULL
69751,NULL,NULL
69752,NULL,NULL
69753,NULL,NULL
69754,NULL,NULL
69759,NULL,NULL
69760,NULL,NULL
69761,NULL,NULL
69762,NULL,NULL
69763,NULL,NULL
69764,NULL,NULL
69765,NULL,NULL
69768,NULL,NULL
69770,NULL,NULL
69772,NULL,NULL
69773,NULL,NULL
69774,NULL,NULL
69775,NULL,NULL
69776,NULL,NULL
69777,NULL,NULL
69779,NULL,NULL
69780,NULL,NULL
69781,NULL,NULL
69785,NULL,NULL
69786,NULL,NULL
69788,NULL,NULL
69795,NULL,NULL
69796,NULL,NULL
69797,NULL,NULL
69798,NULL,NULL
69818,NULL,NULL
69820,NULL,NULL
69823,NULL,NULL
69824,NULL,NULL
69835,NULL,2
69842,NULL,NULL
69848,NULL,NULL
69858,NULL,NULL
69863,NULL,NULL
69866,NULL,NULL
69869,NULL,NULL
69873,NULL,NULL
69875,NULL,NULL
69880,NULL,NULL
69881,NULL,NULL
69883,NULL,NULL
69892,NULL,NULL
69897,NULL,NULL
69908,NULL,NULL
69909,NULL,NULL
69917,NULL,NULL
69918,NULL,NULL
69920,NULL,NULL
69930,NULL,NULL
69937,NULL,NULL
69958,NULL,NULL
69965,NULL,NULL
69969,NULL,NULL
70001,NULL,NULL
70002,NULL,NULL
70003,NULL,NULL
70005,NULL,NULL
70006,NULL,NULL
70007,NULL,NULL
70008,NULL,NULL
70009,NULL,NULL
70010,NULL,NULL
70011,NULL,NULL
70012,NULL,NULL
70013,NULL,NULL
70015,NULL,NULL
70016,NULL,NULL
70017,NULL,NULL
70018,NULL,NULL
70019,NULL,NULL
70020,NULL,NULL
70021,NULL,NULL
70022,NULL,NULL
70023,NULL,NULL
70024,NULL,NULL
70025,NULL,NULL
70026,NULL,NULL
70027,NULL,NULL
70028,NULL,NULL
70029,NULL,NULL
70030,NULL,NULL
70031,NULL,NULL
70032,NULL,NULL
70039,NULL,NULL
70043,NULL,NULL
70044,NULL,NULL
70087,NULL,NULL
70095,6,1
70096,24,1
70097,6,1
70098,24,1
70100,NULL,NULL
70101,NULL,NULL
70112,NULL,NULL
70113,NULL,NULL
70114,NULL,NULL
70115,NULL,NULL
70116,NULL,NULL
70117,16,1
70118,NULL,NULL
70120,12,1
70121,12,1
70123,NULL,NULL
70132,NULL,NULL
70133,NULL,NULL
70135,NULL,NULL
70136,NULL,NULL
70142,NULL,NULL
70143,NULL,NULL
70146,NULL,NULL
70147,NULL,NULL
70150,NULL,NULL
70153,NULL,NULL
70155,12,1
70156,NULL,NULL
70157,NULL,NULL
70163,NULL,2
70164,NULL,2
70165,NULL,NULL
70167,NULL,NULL
70168,NULL,NULL
70170,NULL,NULL
70171,12,1
70177,NULL,NULL
70181,NULL,NULL
70182,NULL,NULL
70183,12,1
70184,12,1
70185,12,1
70186,NULL,2
70187,NULL,2
70188,NULL,2
70189,NULL,2
70190,NULL,2
70191,NULL,2
70193,NULL,2
70194,NULL,2
70195,12,1
70196,12,1
70197,NULL,NULL
70198,NULL,NULL
70199,NULL,NULL
70201,NULL,NULL
70202,NULL,NULL
70203,NULL,NULL
70204,NULL,NULL
70208,NULL,2
70209,NULL,NULL
70210,NULL,NULL
70211,NULL,NULL
70212,NULL,NULL
70213,NULL,2
70215,NULL,NULL
70224,NULL,NULL
70230,NULL,NULL
70231,NULL,NULL
70239,NULL,NULL
70240,NULL,NULL
70241,NULL,NULL
70244,NULL,NULL
70254,NULL,NULL
70265,NULL,NULL
70266,NULL,NULL
70267,NULL,NULL
70268,NULL,NULL
70269,NULL,NULL
70270,NULL,NULL
70272,NULL,NULL
70276,NULL,NULL
70277,NULL,NULL
70278,NULL,NULL
70281,NULL,NULL
70291,NULL,NULL
70292,NULL,NULL
70294,NULL,NULL
70299,NULL,NULL
70334,NULL,NULL
70339,NULL,NULL
70352,NULL,NULL
70371,NULL,NULL
70374,NULL,NULL
70375,NULL,NULL
70384,NULL,NULL
70385,NULL,NULL
70392,NULL,2
70423,NULL,NULL
70429,NULL,NULL
70430,NULL,NULL
70432,NULL,NULL
70433,NULL,NULL
70439,NULL,NULL
70442,NULL,NULL
70443,12,1
70461,NULL,NULL
70463,NULL,NULL
70467,NULL,NULL
70503,NULL,NULL
70517,NULL,NULL
70525,NULL,NULL
70527,NULL,NULL
70529,NULL,NULL
70531,NULL,2
70547,NULL,NULL
70555,NULL,NULL
70560,NULL,NULL
70570,NULL,NULL
70581,NULL,NULL
70586,NULL,NULL
70587,NULL,NULL
70588,NULL,NULL
70591,NULL,NULL
70609,NULL,2
70618,NULL,NULL
70619,NULL,NULL
70622,NULL,2
70623,12,1
70625,NULL,2
70626,NULL,2
70627,NULL,2
70628,NULL,2
70638,NULL,NULL
70640,12,1
70797,NULL,NULL
70926,NULL,NULL
70991,NULL,NULL
71007,NULL,NULL
71020,NULL,NULL
71021,NULL,NULL
71024,NULL,2
71025,NULL,2
71026,NULL,NULL
71027,NULL,NULL
71028,NULL,NULL
71029,NULL,NULL
71030,NULL,NULL
71031,NULL,NULL
71032,NULL,NULL
71033,NULL,NULL
71041,NULL,NULL
71042,NULL,NULL
71046,NULL,NULL
71051,NULL,NULL
71053,NULL,NULL
71055,NULL,NULL
71056,NULL,NULL
71057,NULL,NULL
71059,NULL,NULL
71061,NULL,NULL
71062,NULL,NULL
71063,NULL,NULL
71069,NULL,NULL
71070,NULL,NULL
71076,NULL,NULL
71077,NULL,NULL
71078,NULL,NULL
71079,NULL,NULL
71087,NULL,NULL
71098,NULL,NULL
71099,NULL,NULL
71102,NULL,NULL
71103,NULL,NULL
71121,NULL,NULL
71123,NULL,NULL
71129,NULL,NULL
71185,NULL,NULL
71186,NULL,NULL
71187,NULL,NULL
71189,NULL,NULL
71190,NULL,NULL
71191,NULL,NULL
71192,NULL,NULL
71193,NULL,NULL
71194,NULL,NULL
71196,NULL,NULL
71198,NULL,NULL
71200,NULL,NULL
71201,NULL,NULL
71202,NULL,NULL
71203,NULL,NULL
71204,NULL,NULL
71205,NULL,NULL
71206,NULL,NULL
71207,NULL,NULL
71208,NULL,NULL
71210,NULL,NULL
71213,NULL,NULL
71218,NULL,NULL
71219,NULL,NULL
71220,NULL,NULL
71221,NULL,NULL
71223,NULL,NULL
71224,NULL,NULL
71225,NULL,NULL
71226,NULL,NULL
71229,NULL,NULL
71231,NULL,NULL
71232,NULL,NULL
71235,NULL,NULL
71236,NULL,NULL
71238,NULL,NULL
71241,NULL,NULL
71242,NULL,NULL
71245,NULL,NULL
71248,NULL,NULL
71249,NULL,NULL
71251,NULL,NULL
71252,NULL,NULL
71254,NULL,NULL
71255,NULL,NULL
71259,NULL,NULL
71260,NULL,NULL
71262,NULL,NULL
71265,NULL,NULL
71271,NULL,NULL
71272,NULL,NULL
71275,NULL,NULL
71276,NULL,NULL
71277,NULL,NULL
71279,NULL,NULL
71280,NULL,NULL
71282,NULL,NULL
71283,NULL,NULL
71285,NULL,NULL
71289,NULL,NULL
71293,NULL,NULL
71294,NULL,NULL
71295,NULL,NULL
71298,NULL,NULL
71303,NULL,NULL
71304,NULL,NULL
71307,NULL,NULL
71308,NULL,NULL
71310,NULL,NULL
71312,NULL,NULL
71314,NULL,NULL
71315,NULL,NULL
71316,NULL,NULL
71318,NULL,NULL
71321,NULL,NULL
71323,NULL,NULL
71333,NULL,NULL
71346,NULL,NULL
71349,NULL,NULL
71351,NULL,NULL
71353,NULL,NULL
71355,NULL,NULL
71356,NULL,NULL
71357,NULL,NULL
71359,NULL,NULL
71362,NULL,NULL
71366,NULL,NULL
71368,NULL,NULL
71369,NULL,NULL
71370,NULL,NULL
71371,NULL,NULL
71372,NULL,NULL
71373,NULL,NULL
71391,NULL,NULL
71392,NULL,2
71393,NULL,2
71394,NULL,NULL
71399,NULL,NULL
71400,NULL,NULL
71401,NULL,NULL
71402,NULL,NULL
71403,NULL,NULL
71404,NULL,NULL
71405,NULL,NULL
71408,NULL,NULL
71411,NULL,NULL
71412,NULL,NULL
71417,NULL,NULL
71418,NULL,NULL
71419,NULL,NULL
71420,NULL,NULL
71421,NULL,NULL
71422,NULL,NULL
71423,NULL,NULL
71424,NULL,NULL
71425,NULL,NULL
71430,NULL,NULL
71436,NULL,NULL
71437,NULL,NULL
71438,NULL,NULL
71444,NULL,NULL
71445,NULL,NULL
71446,NULL,NULL
71447,NULL,NULL
71448,NULL,NULL
71449,NULL,NULL
71454,NULL,NULL
71455,NULL,NULL
71456,NULL,NULL
71457,NULL,NULL
71461,NULL,NULL
71462,NULL,NULL
71467,NULL,NULL
71468,NULL,NULL
71476,12,1
71481,NULL,NULL
71483,NULL,NULL
71485,NULL,NULL
71486,NULL,NULL
71487,NULL,NULL
71488,NULL,NULL
71489,NULL,NULL
71490,NULL,NULL
71491,NULL,NULL
71492,NULL,NULL
71493,NULL,NULL
71498,NULL,NULL
71499,NULL,NULL
71500,NULL,NULL
71520,NULL,NULL
71526,NULL,NULL
71527,NULL,NULL
71528,NULL,NULL
71529,NULL,NULL
71530,NULL,NULL
71531,NULL,NULL
71537,NULL,NULL
71538,NULL,NULL
71539,NULL,NULL
71546,NULL,NULL
71547,NULL,NULL
71548,NULL,2
71555,NULL,NULL
71558,NULL,NULL
71559,NULL,NULL
71719,12,1
71735,NULL,NULL
71894,NULL,NULL
71895,NULL,NULL
71896,NULL,NULL
71900,NULL,2
71902,NULL,NULL
71910,NULL,NULL
71912,NULL,NULL
71971,NULL,NULL
71972,NULL,NULL
71977,NULL,NULL
71983,NULL,2
71984,12,1
71985,12,1
71988,NULL,NULL
71990,NULL,NULL
71993,NULL,2
72004,12,1
72007,12,1
72010,NULL,NULL
72011,NULL,NULL
72012,NULL,NULL
72013,NULL,NULL
72014,NULL,NULL
72015,NULL,NULL
72016,NULL,NULL
72017,NULL,NULL
72018,NULL,NULL
72019,NULL,NULL
72020,NULL,NULL
72021,NULL,NULL
72022,NULL,NULL
72023,NULL,NULL
72024,NULL,NULL
72025,NULL,NULL
72026,NULL,NULL
72027,NULL,NULL
72028,NULL,NULL
72029,NULL,NULL
72030,NULL,NULL
72031,NULL,NULL
72032,NULL,NULL
72033,NULL,NULL
72034,NULL,NULL
72035,NULL,NULL
72036,NULL,NULL
72037,NULL,NULL
72038,NULL,NULL
72039,NULL,NULL
72040,NULL,NULL
72041,NULL,NULL
72042,NULL,NULL
72043,NULL,NULL
72044,NULL,NULL
72045,NULL,NULL
72046,NULL,NULL
72047,NULL,NULL
72048,NULL,NULL
72049,NULL,NULL
72050,NULL,NULL
72051,NULL,NULL
72052,NULL,NULL
72053,NULL,NULL
72054,12,1
72059,12,1
72065,NULL,NULL
72066,NULL,NULL
72067,NULL,NULL
72068,NULL,NULL
72069,NULL,NULL
72070,NULL,NULL
72071,NULL,NULL
72072,NULL,NULL
72073,NULL,NULL
72074,NULL,NULL
72075,NULL,NULL
72076,NULL,NULL
72077,NULL,NULL
72078,NULL,NULL
72079,NULL,NULL
72080,NULL,NULL
72081,NULL,NULL
72082,NULL,NULL
72083,NULL,NULL
72084,NULL,NULL
72085,NULL,NULL
72086,NULL,NULL
72087,NULL,NULL
72088,NULL,NULL
72089,NULL,NULL
72090,NULL,NULL
72091,NULL,NULL
72092,NULL,NULL
72093,NULL,NULL
72094,NULL,NULL
72095,NULL,NULL
72096,NULL,NULL
72097,NULL,NULL
72098,NULL,NULL
72099,NULL,NULL
72100,NULL,NULL
72107,NULL,NULL
72108,NULL,NULL
72110,NULL,NULL
72111,NULL,NULL
72112,NULL,NULL
72113,NULL,NULL
72114,NULL,NULL
72115,NULL,NULL
72116,NULL,NULL
72117,NULL,NULL
72118,NULL,NULL
72119,NULL,NULL
72120,NULL,NULL
72121,NULL,NULL
72122,NULL,NULL
72123,NULL,NULL
72124,NULL,NULL
72125,NULL,NULL
72126,NULL,NULL
72127,NULL,NULL
72128,NULL,NULL
72129,NULL,NULL
72130,NULL,NULL
72131,NULL,NULL
72132,NULL,NULL
72133,NULL,NULL
72134,NULL,NULL
72135,NULL,NULL
72136,NULL,NULL
72137,NULL,NULL
72138,NULL,NULL
72139,NULL,NULL
72140,NULL,NULL
72141,NULL,NULL
72142,NULL,NULL
72143,NULL,NULL
72144,NULL,NULL
72145,NULL,NULL
72146,NULL,NULL
72147,NULL,NULL
72148,NULL,NULL
72149,NULL,NULL
72150,NULL,NULL
72151,NULL,NULL
72152,NULL,NULL
72153,NULL,NULL
72154,NULL,NULL
72155,NULL,NULL
72156,NULL,NULL
72157,NULL,NULL
72158,NULL,NULL
72159,NULL,NULL
72160,NULL,NULL
72161,NULL,NULL
72162,NULL,NULL
72163,NULL,NULL
72164,NULL,NULL
72165,NULL,NULL
72166,NULL,NULL
72167,NULL,NULL
72168,NULL,NULL
72169,NULL,NULL
72170,NULL,NULL
72171,NULL,NULL
72172,NULL,NULL
72173,NULL,NULL
72174,NULL,NULL
72175,NULL,NULL
72176,NULL,NULL
72177,NULL,NULL
72178,NULL,NULL
72179,NULL,NULL
72180,NULL,NULL
72181,NULL,NULL
72182,NULL,NULL
72183,NULL,NULL
72184,NULL,NULL
72186,NULL,NULL
72187,NULL,NULL
72188,NULL,NULL
72201,NULL,NULL
72206,NULL,NULL
72207,NULL,NULL
72213,NULL,NULL
72214,NULL,NULL
72216,NULL,NULL
72217,NULL,NULL
72218,NULL,NULL
72230,NULL,NULL
72231,NULL,NULL
72232,NULL,NULL
72234,NULL,NULL
72235,NULL,NULL
72236,NULL,NULL
72238,NULL,NULL
72239,NULL,NULL
72240,NULL,NULL
72241,NULL,NULL
72242,NULL,NULL
72243,NULL,NULL
72244,NULL,NULL
72245,NULL,NULL
72246,NULL,NULL
72247,NULL,NULL
72248,NULL,NULL
72249,NULL,NULL
72250,NULL,NULL
72251,NULL,2
72252,NULL,2
72253,NULL,2
72254,NULL,NULL
72255,NULL,NULL
72256,NULL,NULL
72257,NULL,NULL
72258,NULL,NULL
72259,NULL,NULL
72260,NULL,NULL
72261,NULL,NULL
72262,NULL,NULL
72263,NULL,NULL
72264,NULL,NULL
72266,NULL,2
72268,NULL,NULL
72269,NULL,NULL
72270,NULL,NULL
72271,NULL,NULL
72272,NULL,NULL
72273,NULL,NULL
72274,NULL,NULL
72275,NULL,NULL
72276,NULL,NULL
72277,NULL,NULL
72278,NULL,NULL
72279,NULL,NULL
72280,NULL,NULL
72281,NULL,NULL
72282,NULL,NULL
72283,NULL,NULL
72284,NULL,NULL
72286,NULL,NULL
72287,NULL,NULL
72288,NULL,NULL
72289,NULL,NULL
72290,NULL,NULL
72291,NULL,NULL
72292,NULL,NULL
72293,NULL,NULL
72294,NULL,NULL
72295,NULL,NULL
72296,NULL,NULL
72297,NULL,NULL
72298,NULL,NULL
72299,NULL,NULL
72300,NULL,NULL
72301,NULL,NULL
72302,NULL,NULL
72303,NULL,NULL
72304,NULL,NULL
72305,NULL,NULL
72306,NULL,NULL
72307,NULL,NULL
72308,NULL,NULL
72309,NULL,NULL
72310,NULL,NULL
72311,NULL,NULL
72312,NULL,NULL
72313,NULL,NULL
72314,NULL,NULL
72315,NULL,NULL
72316,NULL,NULL
72317,NULL,NULL
72318,NULL,NULL
72319,NULL,NULL
72320,NULL,NULL
72321,NULL,NULL
72322,NULL,NULL
72323,NULL,NULL
72324,NULL,NULL
72325,NULL,NULL
72326,NULL,NULL
72327,NULL,NULL
72328,NULL,NULL
72329,NULL,NULL
72330,NULL,NULL
72331,NULL,NULL
72332,NULL,NULL
72333,NULL,NULL
72334,NULL,NULL
72335,NULL,NULL
72336,NULL,NULL
72337,NULL,NULL
72338,NULL,NULL
72339,NULL,NULL
72340,NULL,NULL
72341,NULL,NULL
72342,NULL,NULL
72343,NULL,NULL
72344,NULL,NULL
72345,NULL,NULL
72346,NULL,NULL
72347,NULL,NULL
72348,NULL,NULL
72349,NULL,NULL
72350,NULL,NULL
72351,NULL,NULL
72352,NULL,NULL
72353,NULL,NULL
72354,NULL,NULL
72355,NULL,NULL
72356,NULL,NULL
72357,NULL,NULL
72358,NULL,NULL
72359,NULL,NULL
72360,NULL,NULL
72361,NULL,NULL
72362,NULL,NULL
72363,NULL,NULL
72364,NULL,NULL
72365,NULL,NULL
72366,NULL,NULL
72367,NULL,NULL
72368,NULL,NULL
72369,NULL,NULL
72370,NULL,NULL
72371,NULL,NULL
72372,NULL,NULL
72373,NULL,NULL
72374,NULL,NULL
72375,NULL,NULL
72376,NULL,NULL
72377,NULL,NULL
72379,NULL,NULL
72380,NULL,NULL
72381,NULL,2
72382,NULL,2
72383,NULL,2
72384,NULL,2
72385,NULL,2
72386,NULL,NULL
72387,NULL,NULL
72388,NULL,NULL
72389,NULL,NULL
72390,NULL,NULL
72391,NULL,NULL
72392,NULL,NULL
72393,NULL,NULL
72394,NULL,NULL
72395,NULL,NULL
72396,NULL,NULL
72397,NULL,NULL
72398,NULL,NULL
72399,NULL,NULL
72400,NULL,NULL
72401,NULL,NULL
72402,NULL,NULL
72403,NULL,NULL
72404,NULL,NULL
72405,NULL,NULL
72406,NULL,NULL
72407,NULL,NULL
72408,NULL,NULL
72409,NULL,NULL
72410,NULL,NULL
72411,NULL,NULL
72412,NULL,NULL
72413,NULL,NULL
72414,NULL,NULL
72415,NULL,NULL
72416,NULL,NULL
72417,NULL,NULL
72418,NULL,NULL
72419,NULL,NULL
72420,NULL,NULL
72421,NULL,NULL
72422,NULL,NULL
72423,NULL,NULL
72424,NULL,NULL
72425,NULL,NULL
72426,NULL,NULL
72427,NULL,NULL
72428,NULL,NULL
72429,NULL,NULL
72430,NULL,NULL
72431,NULL,NULL
72432,NULL,NULL
72433,NULL,NULL
72434,NULL,NULL
72435,NULL,NULL
72436,NULL,NULL
72437,NULL,NULL
72438,NULL,NULL
72439,NULL,NULL
72440,NULL,NULL
72441,NULL,NULL
72442,NULL,NULL
72443,NULL,NULL
72444,NULL,NULL
72445,NULL,NULL
72446,NULL,NULL
72447,NULL,NULL
72448,NULL,NULL
72449,NULL,NULL
72450,NULL,NULL
72451,NULL,NULL
72452,NULL,NULL
72453,NULL,NULL
72454,NULL,NULL
72455,NULL,NULL
72456,NULL,NULL
72457,NULL,NULL
72458,NULL,NULL
72459,NULL,NULL
72460,NULL,NULL
72461,NULL,NULL
72462,NULL,NULL
72463,NULL,NULL
72464,NULL,NULL
72465,NULL,NULL
72466,NULL,NULL
72467,NULL,NULL
72468,NULL,NULL
72469,NULL,NULL
72470,NULL,NULL
72471,NULL,NULL
72472,NULL,NULL
72473,NULL,NULL
72474,NULL,NULL
72475,NULL,NULL
72476,NULL,NULL
72477,NULL,NULL
72478,NULL,NULL
72479,NULL,NULL
72480,NULL,NULL
72481,NULL,NULL
72482,NULL,NULL
72483,NULL,NULL
72484,NULL,NULL
72485,NULL,NULL
72486,NULL,NULL
72487,NULL,NULL
72488,NULL,NULL
72489,NULL,NULL
72490,NULL,NULL
72491,NULL,NULL
72492,NULL,NULL
72493,NULL,NULL
72494,NULL,NULL
72495,NULL,NULL
72496,NULL,NULL
72497,NULL,NULL
72498,NULL,NULL
72499,NULL,NULL
72500,NULL,NULL
72501,NULL,NULL
72502,NULL,NULL
72503,NULL,NULL
72504,NULL,NULL
72505,NULL,NULL
72506,NULL,NULL
72507,NULL,NULL
72508,NULL,NULL
72509,NULL,NULL
72510,NULL,NULL
72511,NULL,NULL
72512,NULL,NULL
72513,NULL,NULL
72514,NULL,NULL
72515,NULL,NULL
72516,NULL,NULL
72517,NULL,NULL
72518,NULL,NULL
72519,NULL,NULL
72520,NULL,NULL
72521,NULL,NULL
72522,NULL,NULL
72523,NULL,NULL
72524,NULL,NULL
72525,NULL,NULL
72526,NULL,NULL
72527,NULL,NULL
72528,NULL,NULL
72529,NULL,NULL
72530,NULL,NULL
72531,NULL,NULL
72532,NULL,NULL
72533,NULL,NULL
72534,NULL,NULL
72535,NULL,NULL
72536,NULL,NULL
72537,NULL,NULL
72538,NULL,NULL
72539,NULL,NULL
72540,NULL,NULL
72541,NULL,NULL
72542,NULL,NULL
72543,NULL,NULL
72544,NULL,NULL
72545,NULL,NULL
72546,NULL,NULL
72547,NULL,NULL
72548,NULL,NULL
72549,NULL,NULL
72550,NULL,NULL
72551,NULL,NULL
72552,NULL,NULL
72553,NULL,NULL
72554,NULL,NULL
72555,NULL,NULL
72556,NULL,NULL
72557,NULL,NULL
72558,NULL,NULL
72559,NULL,NULL
72560,NULL,NULL
72561,NULL,NULL
72562,NULL,NULL
72563,NULL,NULL
72564,NULL,NULL
72565,NULL,NULL
72566,NULL,NULL
72567,NULL,NULL
72568,NULL,NULL
72569,NULL,NULL
72570,NULL,NULL
72571,NULL,NULL
72572,NULL,NULL
72573,NULL,NULL
72574,NULL,NULL
72575,NULL,NULL
72576,NULL,NULL
72577,NULL,NULL
72578,NULL,NULL
72579,NULL,NULL
72580,NULL,NULL
72581,NULL,NULL
72582,NULL,NULL
72583,NULL,NULL
72584,NULL,NULL
72585,NULL,NULL
72586,NULL,NULL
72587,NULL,NULL
72588,NULL,NULL
72589,NULL,NULL
72590,NULL,NULL
72591,NULL,NULL
72592,NULL,NULL
72593,NULL,NULL
72594,NULL,NULL
72595,NULL,NULL
72596,NULL,NULL
72597,NULL,NULL
72598,NULL,NULL
72599,NULL,NULL
72600,NULL,NULL
72601,NULL,NULL
72603,NULL,NULL
72604,NULL,NULL
72605,NULL,NULL
72606,NULL,NULL
72607,NULL,NULL
72608,NULL,NULL
72609,NULL,NULL
72610,NULL,NULL
72611,NULL,NULL
72612,NULL,NULL
72613,NULL,NULL
72614,NULL,NULL
72615,NULL,NULL
72616,NULL,NULL
72617,NULL,NULL
72618,NULL,NULL
72619,NULL,NULL
72620,NULL,NULL
72621,NULL,NULL
72622,NULL,NULL
72623,NULL,NULL
72624,NULL,NULL
72625,NULL,NULL
72626,NULL,NULL
72627,NULL,NULL
72639,NULL,NULL
72640,NULL,NULL
72641,NULL,NULL
72642,NULL,NULL
72644,NULL,2
72645,NULL,2
72646,NULL,2
72647,NULL,NULL
72648,NULL,NULL
72649,NULL,NULL
72650,NULL,NULL
72651,NULL,NULL
72652,NULL,NULL
72653,NULL,NULL
72654,NULL,NULL
72655,NULL,NULL
72656,NULL,NULL
72657,NULL,NULL
72658,NULL,NULL
72659,NULL,NULL
72660,NULL,NULL
72661,NULL,NULL
72664,NULL,NULL
72673,NULL,NULL
72674,NULL,NULL
72675,NULL,NULL
72676,NULL,NULL
72677,NULL,NULL
72678,NULL,NULL
72679,NULL,NULL
72680,NULL,NULL
72681,NULL,NULL
72682,NULL,NULL
72683,NULL,NULL
72684,NULL,NULL
72685,NULL,NULL
72686,NULL,NULL
72687,NULL,NULL
72688,NULL,NULL
72689,NULL,NULL
72690,NULL,NULL
72691,NULL,NULL
72692,NULL,NULL
72693,NULL,NULL
72694,NULL,NULL
72695,NULL,NULL
72696,NULL,NULL
72697,NULL,NULL
72698,NULL,NULL
72699,NULL,NULL
72700,NULL,NULL
72701,NULL,NULL
72702,NULL,NULL
72703,NULL,NULL
72704,NULL,NULL
72705,NULL,NULL
72706,NULL,NULL
72713,NULL,NULL
72714,NULL,NULL
72715,NULL,NULL
72716,NULL,NULL
72717,NULL,NULL
72718,NULL,NULL
72719,NULL,NULL
72720,NULL,NULL
72721,NULL,NULL
72722,NULL,NULL
72723,NULL,NULL
72724,NULL,NULL
72725,NULL,NULL
72726,NULL,NULL
72727,NULL,NULL
72728,NULL,NULL
72729,NULL,NULL
72730,NULL,NULL
72731,NULL,NULL
72732,NULL,NULL
72733,NULL,NULL
72734,NULL,NULL
72735,NULL,NULL
72736,NULL,NULL
72737,NULL,NULL
72738,NULL,NULL
72739,NULL,NULL
72740,NULL,NULL
72741,NULL,NULL
72742,NULL,NULL
72743,NULL,NULL
72744,NULL,NULL
72745,NULL,NULL
72746,NULL,NULL
72747,NULL,NULL
72748,NULL,NULL
72749,NULL,NULL
72750,NULL,NULL
72751,NULL,NULL
72752,NULL,NULL
72753,NULL,NULL
72754,NULL,NULL
72755,NULL,NULL
72756,NULL,NULL
72757,NULL,NULL
72758,NULL,NULL
72759,NULL,NULL
72760,NULL,NULL
72761,NULL,NULL
72762,NULL,NULL
72763,NULL,NULL
72765,NULL,NULL
72766,NULL,NULL
72767,NULL,NULL
72768,NULL,NULL
72769,NULL,NULL
72770,NULL,NULL
72771,NULL,NULL
72772,NULL,NULL
72773,NULL,NULL
72774,NULL,NULL
72775,NULL,NULL
72776,NULL,NULL
72777,NULL,NULL
72778,NULL,NULL
72779,NULL,NULL
72780,NULL,NULL
72781,NULL,NULL
72782,NULL,NULL
72783,NULL,NULL
72784,NULL,NULL
72785,NULL,NULL
72786,NULL,NULL
72787,NULL,NULL
72788,NULL,NULL
72789,NULL,NULL
72790,NULL,NULL
72791,NULL,NULL
72792,NULL,NULL
72793,NULL,NULL
72794,NULL,NULL
72795,NULL,NULL
72796,NULL,NULL
72797,NULL,NULL
72798,NULL,NULL
72799,NULL,NULL
72800,NULL,NULL
72801,NULL,NULL
72802,NULL,NULL
72803,NULL,NULL
72804,NULL,NULL
72805,NULL,NULL
72806,NULL,NULL
72807,NULL,NULL
72808,NULL,NULL
72809,NULL,NULL
72810,NULL,NULL
72811,NULL,NULL
72812,NULL,NULL
72813,NULL,NULL
72814,NULL,NULL
72815,NULL,NULL
72816,NULL,NULL
72817,NULL,NULL
72818,NULL,NULL
72819,NULL,NULL
72820,NULL,NULL
72821,NULL,NULL
72822,NULL,NULL
72823,NULL,NULL
72824,NULL,NULL
72825,NULL,NULL
72826,NULL,NULL
72827,NULL,NULL
72828,NULL,NULL
72829,NULL,NULL
72830,NULL,NULL
72831,NULL,NULL
72832,NULL,NULL
72833,NULL,NULL
72835,NULL,NULL
72836,NULL,NULL
72837,NULL,NULL
72838,NULL,NULL
72839,NULL,NULL
72840,NULL,NULL
72841,NULL,NULL
72842,NULL,NULL
72843,NULL,NULL
72844,NULL,NULL
72845,NULL,NULL
72846,NULL,NULL
72847,NULL,NULL
72848,NULL,NULL
72849,NULL,NULL
72850,NULL,NULL
72851,NULL,NULL
72852,NULL,NULL
72853,NULL,NULL
72854,NULL,NULL
72855,NULL,NULL
72856,NULL,NULL
72857,NULL,NULL
72858,NULL,NULL
72859,NULL,NULL
72860,NULL,NULL
72861,NULL,NULL
72862,NULL,NULL
72863,NULL,NULL
72864,NULL,NULL
72865,NULL,NULL
72866,NULL,NULL
72867,NULL,NULL
72868,NULL,NULL
72869,NULL,NULL
72870,NULL,NULL
72871,NULL,NULL
72872,NULL,NULL
72873,NULL,NULL
72874,NULL,NULL
72875,NULL,NULL
72876,NULL,NULL
72877,NULL,NULL
72878,NULL,NULL
72879,NULL,NULL
72880,NULL,NULL
72881,NULL,NULL
72882,NULL,NULL
72883,NULL,NULL
72884,NULL,NULL
72885,NULL,NULL
72886,NULL,NULL
72887,NULL,NULL
72888,NULL,NULL
72889,NULL,NULL
72890,NULL,NULL
72891,NULL,NULL
72892,NULL,NULL
72893,NULL,NULL
72894,NULL,NULL
72895,NULL,NULL
