Descrição;Placa do Veículo;Última Quilometragem;Quantidade de Baias;Tamanho da baia;Perfil do veículo;Tipo do veículo;Transportadora;Baias Personalizadas
0401;ELW0C26;0;28;42;Frota Fixa;;Ambev;Não
0401;ELW0C36;0;28;42;Frota Fixa;;Ambev;Não
0401;ELW0F95;0;28;42;Frota Fixa;;Ambev;Não
0401;ELW0G27;0;28;42;Frota Fixa;;Ambev;Não
0401;ELW0I21;0;28;42;Frota Fixa;;Ambev;Não
0401;ELW3311;0;28;42;Frota Fixa;;Ambev;Não
0401;ELW4G39;0;28;42;Frota Fixa;;Ambev;Não
0401;ELW8C88;35;16;42;Frota Fixa;;Ambev;Não
0401;ELX6858;0;28;42;Frota Fixa;;Ambev;Não
0401;ELY7E78;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ELY8088;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;EMA1834;0;44;42;Frota Fixa;;Ambev;Não
0401;EMA3332;0;28;42;Frota Fixa;;Ambev;Não
0401;EMA5998;0;28;42;Frota Fixa;;Ambev;Não
0401;EMH2B22;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EML9C38;0;28;42;Frota Fixa;;Ambev;Não
0401;EMO5B27;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EMP0000;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP0001;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP0014;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP0145;0;6;42;Frota Fixa;;Ambev;Não
0401;EMP0541;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP1026;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP1234;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP1265;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP1354;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP1486;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP1563;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP1689;0;6;42;Frota Fixa;;Ambev;Não
0401;EMP3366;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP4321;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP4455;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP4575;0;6;42;Frota Fixa;;Ambev;Não
0401;EMP5174;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP5466;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP5678;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP5698;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP7F98;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP8689;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP8752;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP8756;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP8757;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP9458;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP9754;0;28;42;Frota Fixa;;Ambev;Não
0401;EMP9785;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;EMU1289;0;28;42;Frota Fixa;;Ambev;Não
0401;EMU2242;0;28;42;Frota Fixa;;Ambev;Não
0401;EMU5E87;0;28;42;Frota Fixa;;Ambev;Não
0401;EMU8415;35;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;EMU8433;76494949;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
UDC JK SPOT;EMU9610;35;2;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;EMY2E39;0;28;42;Frota Fixa;;Ambev;Não
0401;END8191;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ENE4111;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ENE9313;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ENG0375;0;28;42;Frota Fixa;;Ambev;Não
0401;ENI2F53;0;28;42;Frota Fixa;;Ambev;Não
0401;ENI2F87;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ENI4401;0;28;42;Frota Fixa;;Ambev;Não
0401;ENI5501;0;28;42;Frota Fixa;;Ambev;Não
0401;ENI5503;0;28;42;Frota Fixa;;Ambev;Não
0401;ENI5507;0;12;42;Frota Fixa;;LOG20 Logística LTDA;Não
SPOT JK;ENL3692;1;2;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;ENN2G25;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ENN2G52;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ENN8I52;55;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;ENS1042;0;28;42;Frota Fixa;;Ambev;Não
0401;ENU0F68;0;28;42;Frota Fixa;;Ambev;Não
0401;ENV8D28;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ENX2237;0;28;42;Frota Fixa;;Ambev;Não
0401;ENZ1042;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ENZ9981;0;28;42;Frota Fixa;;Ambev;Não
0401;EOA0C12;0;28;42;Frota Fixa;;Ambev;Não
0401;EOA1552;0;28;42;Frota Fixa;;Ambev;Não
0401;EOC0866;0;28;42;Frota Fixa;;Ambev;Não
0401;EOC7122;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EOD0195;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EOD0I95;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
CARRETA EMPURRADA;EOE4013;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;EOE4252;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;EOE4429;0;28;42;Frota Fixa;;Ambev;Não
0401;EOE9E96;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EOF5087;0;28;42;Frota Fixa;;Ambev;Não
0401;EOF5306;0;28;42;Frota Fixa;;Ambev;Não
0401;EOF5313;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;EOF5D04;0;28;42;Frota Fixa;;Ambev;Não
0401;EOF5D38;0;28;42;Frota Fixa;;Ambev;Não
0401;EOI0I95;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EOR6D56;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EOX7507;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;EPD0323;0;28;42;Frota Fixa;;Ambev;Não
0401;EPD0332;0;28;42;Frota Fixa;;Ambev;Não
0401;EPE0294;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EPE0295;0;28;42;Frota Fixa;;Ambev;Não
SPÓT JK;EPH1J39;54588;2;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;EPK1G97;0;10;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EPX2E82;5555;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;EQA1552;0;28;42;Frota Fixa;;Ambev;Não
0401;EQA3A01;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EQD1993;0;28;42;Frota Fixa;;Ambev;Não
0401;EQH8665;0;28;42;Frota Fixa;;Ambev;Não
0401;EQI2F12;0;28;42;Frota Fixa;;Ambev;Não
0401;EQN6F34;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EQO2160;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EQU0367;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EQU6304;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU6307;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EQU7671;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EQU9709;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9717;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9G88;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9H07;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9H08;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9H12;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9H22;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9H27;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9I51;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9I53;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9I54;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9I55;0;28;42;Frota Fixa;;Ambev;Não
0401;EQU9I57;0;28;42;Frota Fixa;;Ambev;Não
0401;EQY7F98;0;28;42;Frota Fixa;;Ambev;Não
0401;ERA9523;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ERC8D35;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ERJ4096;0;28;42;Frota Fixa;;Ambev;Não
0401;ERK4032;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;ERK4433;0;44;42;Frota Fixa;;Ambev;Não
KIA1;ERQ9711;36;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;ERR9471;0;28;42;Frota Fixa;;Ambev;Não
0401;ERR9H17;0;28;42;Frota Fixa;;Ambev;Não
0401;ERR9H71;0;28;42;Frota Fixa;;Ambev;Não
0401;ERV4C84;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ESA7H16;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ESB0C86;23470;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;ESB0G47;0;28;42;Frota Fixa;;Ambev;Não
0401;ESD4S55;0;6;42;Frota Fixa;;Ambev;Não
0401;ESJ5H82;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ESK8A91;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;ESL5H28;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ESL5H80;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ESL5H82;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ESP0E17;2222;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;ESR7574;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ESR9317;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ESS1B09;0;28;42;Frota Fixa;;Ambev;Não
0401;ESS3882;0;28;42;Frota Fixa;;Ambev;Não
0401;EST1C08;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EST4C08;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EST4G51;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ESU0E92;0;28;42;Frota Fixa;;Ambev;Não
Van1;ESU3F13;35;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;ESV7F06;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ETE0000;0;6;42;Frota Fixa;;Ambev;Não
0401;ETE1999;0;6;42;Frota Fixa;;Ambev;Não
0401;ETE2020;0;28;42;Frota Fixa;;Ambev;Não
0401;ETE8252;0;6;42;Frota Fixa;;Ambev;Não
0401;ETF9F73;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;ETH5J97;0;28;42;Frota Fixa;;Ambev;Não
0401;ETI1859;12;6;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;ETI3617;0;28;42;Frota Fixa;;Ambev;Não
0401;ETL5415;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;ETO4447;0;28;42;Frota Fixa;;Ambev;Não
0401;ETT9F73;0;28;42;Frota Fixa;;TRANSPORTADORA REAL 94 LTDA - EPP;Não
0401;EUA9974;0;28;42;Frota Fixa;;Ambev;Não
0401;EUC5816;35;6;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;EUC5I16;35;6;42;Freteiro;;Transportes Imediato Ltda - Embu;Não
0401;EUI5D58;0;28;42;Frota Fixa;;Ambev;Não
0401;EUI8030;0;28;42;Frota Fixa;;Ambev;Não
0401;EUK0B92;0;28;42;Frota Fixa;;Ambev;Não
0401;EUM1289;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;EUQ0092;0;44;42;Frota Fixa;;Ambev;Não
0401;EUQ0B92;0;28;42;Frota Fixa;;Ambev;Não
0401;EVA0I81;0;28;42;Frota Fixa;;Ambev;Não
0401;EVA2701;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EVA2F01;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EVA2K01;0;28;42;Frota Fixa;;Ambev;Não
0401;EVC8982;0;28;42;Frota Fixa;;Ambev;Não
0401;EVI5D58;0;28;42;Frota Fixa;;Ambev;Não
0401;EVL7F22;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EVL8562;0;28;42;Frota Fixa;;Ambev;Não
0401;EVU0857;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EVU0875;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EVU0E17;0;12;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
CARRETA EMPURRADA;EVU3488;0;28;42;Frota Fixa;;Ambev;Não
0401;EVV4498;0;28;42;Frota Fixa;;Ambev;Não
0401;EVV4499;0;28;42;Frota Fixa;;Ambev;Não
0401;EVV4949;0;28;42;Frota Fixa;;Ambev;Não
0401;EVV4H22;0;28;42;Frota Fixa;;Ambev;Não
0401;EVV9944;0;28;42;Frota Fixa;;Ambev;Não
0401;EVW4705;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EVW4F05;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EVX3776;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EWC3706;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EWC8620;0;28;42;Frota Fixa;;Ambev;Não
0401;EWF2841;0;28;42;Frota Fixa;;Ambev;Não
0401;EWH9G17;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;EWJ4050;0;28;42;Frota Fixa;;Ambev;Não
0401;EWJ7D52;892566;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EWL2373;0;28;42;Frota Fixa;;Ambev;Não
0401;EWL9C81;12;8;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;EWO4E75;56895;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;EWU2E28;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EWU3I18;0;28;42;Frota Fixa;;Ambev;Não
0401;EWU5327;0;28;42;Frota Fixa;;Ambev;Não
0401;EWU7E28;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EWW3H87;0;28;42;Frota Fixa;;Ambev;Não
0401;EWW4F05;0;28;42;Frota Fixa;;Ambev;Não
0401;EWY2E39;0;28;42;Frota Fixa;;Ambev;Não
0401;EWY7E84;0;6;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EXB9773;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EXB9791;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;EXB9792;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EXG0H12;0;10;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EXL6588;0;28;42;Frota Fixa;;Ambev;Não
0401;EXL6855;0;28;42;Frota Fixa;;Ambev;Não
0401;EXL6858;0;28;42;Frota Fixa;;Ambev;Não
0401;EXL6885;0;28;42;Frota Fixa;;Ambev;Não
0401;EXN0H62;0;28;42;Frota Fixa;;Ambev;Não
0401;EXN2237;0;28;42;Frota Fixa;;Ambev;Não
0401;EXN4H38;0;28;42;Frota Fixa;;Ambev;Não
0401;EXO0037;9999;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;EXO7A31;50658;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EXO7D05;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;EXO8236;0;28;42;Frota Fixa;;Ambev;Não
0401;EXU4C84;0;28;42;Frota Fixa;;Ambev;Não
0401;EXV2701;0;28;42;Frota Fixa;;Ambev;Não
0401;EXV5H73;88289;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EXW2A13;0;28;42;Frota Fixa;;Ambev;Não
0401;EXW3348;0;28;42;Frota Fixa;;Ambev;Não
0401;EXW4A23;5555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EXW9464;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;EYA7444;0;28;42;Frota Fixa;;Ambev;Não
0401;EYB9792;0;28;42;Frota Fixa;;Ambev;Não
0401;EYE5866;0;28;42;Frota Fixa;;Ambev;Não
0401;EYJ9E25;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EYM7B01;0;28;42;Frota Fixa;;Ambev;Não
0401;EYW4008;0;28;42;Frota Fixa;;Ambev;Não
0401;EYW4D08;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EYX1C03;12;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;EZA9181;0;28;42;Frota Fixa;;Ambev;Não
0401;EZB9089;0;28;42;Frota Fixa;;Ambev;Não
0401;EZB9098;0;28;42;Frota Fixa;;Ambev;Não
0401;EZC4168;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EZF2322;0;28;42;Frota Fixa;;Ambev;Não
TRANSIT;EZL4402;12;2;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
CARRETA EMPURRADA;EZM1669;0;28;42;Frota Fixa;;Ambev;Não
0401;EZM9161;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EZN4600;0;28;42;Frota Fixa;;Ambev;Não
0401;EZO6046;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EZP4273;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EZP7204;0;28;42;Frota Fixa;;Ambev;Não
0401;EZP8J65;0;28;42;Frota Fixa;;Ambev;Não
0401;EZS8B77;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EZS8B78;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EZS9E12;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EZS9E21;;32;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EZS9E22;0;28;42;Frota Fixa;;Ambev;Não
0401;EZS9E24;0;28;42;Frota Fixa;;Ambev;Não
0401;EZS9E27;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EZS9E65;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;EZT4824;0;28;42;Frota Fixa;;Ambev;Não
0401;EZT4842;0;28;42;Frota Fixa;;Ambev;Não
0401;EZU1A03;124;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EZU5A93;12;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;EZU9H58;87546;10;42;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;EZX5G97;35;28;42;Frota Fixa;;Ambev;Não
0401;EZZ3A57;0;28;42;Frota Fixa;;Ambev;Não
0401;EZZ9637;0;28;42;Frota Fixa;;Ambev;Não
0401;EZZ9E37;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;EZZ9E47;0;28;42;Frota Fixa;;Ambev;Não
0401;EZZ9E73;0;28;42;Frota Fixa;;Ambev;Não
CARRETA;FAB0001;35;28;28;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;FAB5725;0;28;42;Frota Fixa;;Ambev;Não
0401;FAB8F41;55555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;FAC6916;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;FAD0002;0;28;42;Frota Fixa;;Ambev;Não
0401;FAG2852;0;28;28;Frota Fixa;;Ambev;Não
0401;FAH2H95;0;28;42;Frota Fixa;;Ambev;Não
0401;FAK4I17;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FAP3325;3589;10;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;FAP4833;0;28;42;Frota Fixa;;METALURGICA D7 LTDA;Não
0401;FAR5A88;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FAR6189;0;10;42;Frota Fixa;;Ambev;Não
0401;FAR9H64;0;28;42;Frota Fixa;;Ambev;Não
0401;FAT1466;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;FAT6614;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;FAT9H64;0;28;42;Frota Fixa;;Ambev;Não
0401;FAU8443;0;28;42;Frota Fixa;;Ambev;Não
carretA;FAU9974;35;28;42;Frota Fixa;;TRANSPORTADORA TRANSLECCHI LTDA;Não
0401;FBC9791;0;28;42;Frota Fixa;;Ambev;Não
0401;FBE2711;123;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FBI6440;0;10;42;Frota Fixa;;Ambev;Não
0401;FBO1B74;123;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FBO8B27;0;28;42;Frota Fixa;;Ambev;Não
0401;FBS6F57;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FBS8F57;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FBS8G57;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FBV1745;0;28;42;Frota Fixa;;Ambev;Não
0401;FBV1775;0;28;42;Frota Fixa;;Ambev;Não
0401;FBV1882;0;28;42;Frota Fixa;;Ambev;Não
0401;FBV6A94;0;28;42;Frota Fixa;;Ambev;Não
0401;FBW1683;0;28;42;Frota Fixa;;Ambev;Não
0401;FBX2410;0;28;42;Frota Fixa;;Ambev;Não
0401;FBX7829;0;28;42;Frota Fixa;;Ambev;Não
0401;FBY0F27;35;28;42;Frota Fixa;;Ambev;Não
FIORINO JK;FCB5025;0;2;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FCB9534;0;28;42;Frota Fixa;;Ambev;Não
0401;FCB9791;0;28;42;Frota Fixa;;Ambev;Não
0401;FCC2735;0;10;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FCC4396;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FCC6H16;0;28;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FCC6H63;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;FCD2923;0;10;42;Frota Fixa;;Ambev;Não
0401;FCD3962;45631;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FCD4419;0;28;42;Frota Fixa;;Ambev;Não
0401;FCD8275;0;28;42;Frota Fixa;;Ambev;Não
0401;FCE5221;0;28;42;Frota Fixa;;Ambev;Não
0401;FCF2873;0;16;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FCF3751;0;28;42;Frota Fixa;;Ambev;Não
0401;FCG4384;0;28;42;Frota Fixa;;Ambev;Não
0401;FCH0D56;68555;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;FCH3474;0;28;42;Frota Fixa;;Ambev;Não
0401;FCH4A67;0;28;42;Frota Fixa;;Ambev;Não
0401;FCH4A75;0;28;42;Frota Fixa;;Ambev;Não
0401;FCH4A76;0;28;42;Frota Fixa;;Ambev;Não
0401;FCH6341;0;10;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;FCH9881;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
CARRETA EMPURRADA;FCI0148;0;28;42;Frota Fixa;;Ambev;Não
CARRETA EMPURRADA;FCI2550;0;28;42;Frota Fixa;;Ambev;Não
0401;FCI7830;0;10;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;FCJ4889;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;FCJ4899;0;28;42;Frota Fixa;;Ambev;Não
0401;FCJ4989;0;28;42;Frota Fixa;;Ambev;Não
0401;FCL0395;0;28;42;Frota Fixa;;Ambev;Não
0401;FCM0976;0;28;42;Frota Fixa;;Ambev;Não
0401;FCO0602;0;28;42;Frota Fixa;;Ambev;Não
0401;FCP2287;0;28;42;Frota Fixa;;Ambev;Não
0401;FCP2873;0;16;42;Frota Fixa;;Ambev;Não
0401;FCP7583;0;16;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;FCR3427;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FCR8044;0;28;42;Frota Fixa;;METALURGICA D7 LTDA;Não
0401;FCU2677;0;28;42;Frota Fixa;;Ambev;Não
0401;FCU6452;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;FCU9E42;0;12;42;Frota Fixa;;Transportes Imediato Ltda;Não
CARRETA EMPURRADA;FCZ3727;0;28;42;Frota Fixa;;Ambev;Não
0401;FCZ8D94;0;28;42;Frota Fixa;;Ambev;Não
0401;FDB6E39;5;6;35;Freteiro;;TRANSPORTES IMEDIATO LTDA;Não
0401;FDB9F24;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FDD0J73;0;28;42;Frota Fixa;;Ambev;Não
Carreta;FDD3935;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;FDE2289;0;28;42;Frota Fixa;;Ambev;Não
0401;FDE2C89;0;28;42;Frota Fixa;;Ambev;Não
0401;FDE2H74;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FDE2I74;0;28;42;Frota Fixa;;LOG20 Logística LTDA;Não
0401;FDE3G55;0;28;42;Frota Fixa;;Ambev;Não
0401;FDE5J47;12345;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FDF9H21;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
0401;FDG6814;0;28;42;Frota Fixa;;Ambev;Não
0401;FDG8742;0;28;42;Frota Fixa;;Ambev;Não
0401;FDK7J57;0;28;42;Frota Fixa;;Ambev;Não
0401;FDM9547;72701;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FDM9F47;123;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FDP3G55;0;28;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
0401;FDP5C54;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;FDQ4J03;0;28;42;Frota Fixa;;Ambev;Não
0401;FDR3H32;35;6;42;Frota Fixa;;TRANSPORTES IMEDIATO LTDA;Não
volvo;FDT1044;0;28;42;Frota Fixa;;Transportes Imediato Ltda;Não
0401;FDT6F12;35;6;42;Frota Fixa;;Transportes Imediato Ltda - Embu;Não
0401;FDY3C73;0;6;42;Frota Fixa;;Ambev S/A CDD - São Paulo;Não
